episode,step,total_waiting_time,total_queue_length,avg_loss
129,1700,48480.0,68,3157327581.88
129,1800,55547.0,73,3128027467.12
129,1900,62953.0,76,3110308970.78
129,2000,70668.0,78,2966872584.72
129,2100,78619.0,81,3205138500.64
129,2200,86860.0,83,2049797899.32
129,2300,95385.0,86,2433384244.98
129,2400,103985.0,86,2256580709.28
129,2500,112675.0,87,2933476215.36
129,2600,121437.0,88,2291830643.96
129,2700,130316.0,89,2678411773.92
129,2800,139388.0,93,3248154140.44
129,2900,148773.0,96,2390612322.96
129,3000,158768.0,103,3314634057.2
129,3100,169093.0,104,3174139954.52
129,3200,179509.0,105,3135444516.96
129,3300,190069.0,106,2566926205.48
129,3400,200716.0,108,2833647652.16
129,3500,211609.0,110,2845747547.68
130,0,0.0,0,21071165184.0
130,100,39.0,3,1890984827.64
130,200,124.0,5,2936474682.34
130,300,51.0,6,2722705064.98
130,400,22.0,4,1826043799.56
130,500,176.0,10,3223535541.2
130,600,634.0,12,2713649737.2
130,700,1630.0,19,3595048381.32
130,800,3858.0,30,3091035462.98
130,900,6527.0,29,3081704879.96
130,1000,9539.0,32,2411112785.94
130,1100,12873.0,36,2623633500.76
130,1200,16922.0,45,2871990976.98
130,1300,21881.0,52,3476004629.44
130,1400,27326.0,58,3051163441.32
130,1500,33283.0,60,2666105972.78
130,1600,38008.0,60,2244691168.16
130,1700,44245.0,65,2351689005.92
130,1800,51007.0,70,3059733982.68
130,1900,58075.0,72,2206417740.15
130,2000,65388.0,74,2127082082.44
130,2100,72929.0,76,3300935946.56
130,2200,80665.0,78,1991197404.76
130,2300,88688.0,81,2804112030.52
130,2400,96788.0,81,2735557437.38
130,2500,104979.0,82,2278717217.68
130,2600,113239.0,83,2237497438.76
130,2700,121618.0,84,2389510218.58
130,2800,130191.0,88,2839972260.56
130,2900,139072.0,91,2452380375.96
130,3000,148557.0,98,2664237516.54
130,3100,158381.0,99,2722606361.12
130,3200,168382.0,101,2750390023.3
130,3300,178562.0,103,2524917552.1
130,3400,188882.0,104,2601985536.04
130,3500,199371.0,106,1636043460.7
131,0,0.0,0,2753369072.0
131,100,22.0,2,2000316334.06
131,200,118.0,7,2613661219.32
131,300,34.0,6,3024407230.44
131,400,126.0,5,2186645859.56
131,500,103.0,8,1864027312.92
131,600,302.0,6,2825034182.4
131,700,1065.0,18,2502865206.84
131,800,2861.0,29,3535826488.8
131,900,5562.0,29,3435899136.96
131,1000,8529.0,32,3050676142.38
131,1100,11861.0,36,2601641193.88
131,1200,15893.0,44,2237474526.56
131,1300,20780.0,52,2254162029.32
131,1400,26097.0,57,1893750633.12
131,1500,31950.0,59,2476386508.57
131,1600,37879.0,60,2422925023.16
131,1700,44117.0,65,2564376125.18
131,1800,50882.0,71,3251258833.92
131,1900,58020.0,74,3237499398.24
131,2000,65536.0,76,1569090492.68
131,2100,73284.0,79,2942030337.56
131,2200,81321.0,81,2901994040.16
131,2300,89645.0,84,2513201358.24
131,2400,98045.0,84,2905738409.52
131,2500,106536.0,85,2656524705.86
131,2600,115096.0,86,2653377635.64
131,2700,123775.0,87,2407784302.04
131,2800,132650.0,91,1926650142.58
131,2900,141836.0,94,2726013852.52
131,3000,151626.0,101,3285466767.62
131,3100,161748.0,102,1850142589.8
131,3200,172049.0,104,2864506193.52
131,3300,182510.0,105,1837720211.2
131,3400,193030.0,106,2109334884.84
131,3500,203720.0,108,2301879038.48
132,0,0.0,0,342459224.0
132,100,28.0,3,2757626106.72
132,200,90.0,5,2073305765.68
132,300,64.0,6,2252638122.2
132,400,21.0,4,2660579218.52
132,500,93.0,6,2684571672.8
132,600,316.0,14,2591521866.72
132,700,862.0,13,3270194823.1
132,800,2664.0,26,2524149389.72
132,900,5060.0,26,2961626112.54
132,1000,7757.0,30,2798134888.4
132,1100,10889.0,34,2493342757.8
132,1200,14679.0,42,2587130119.36
132,1300,19333.0,49,3113783818.08
132,1400,24558.0,56,1829080690.72
132,1500,30313.0,58,1933544921.66
132,1600,36139.0,59,2212270540.56
132,1700,42275.0,64,2300266339.96
132,1800,48936.0,69,2410569103.7
132,1900,55940.0,72,1973485303.24
132,2000,63249.0,74,3531718465.04
132,2100,70799.0,77,2486766299.0
132,2200,78635.0,79,3013989379.96
132,2300,86757.0,82,3137521671.46
132,2400,94957.0,82,2684804641.44
132,2500,103246.0,83,2949436157.28
132,2600,111605.0,84,2311698728.3
132,2700,120081.0,85,1801320622.98
132,2800,128752.0,89,3260595242.14
132,2900,137738.0,92,1879960805.8
132,3000,147322.0,99,2581429673.56
132,3100,157246.0,100,2602227039.28
132,3200,167392.0,103,2489301400.8
132,3300,177772.0,105,2656800169.52
132,3400,188272.0,105,2204412613.2
132,3500,198861.0,107,2719135967.6
133,0,0.0,0,1230610572.0
133,100,41.0,3,2973438285.4
133,200,135.0,6,3236081385.08
133,300,57.0,5,2321931163.08
133,400,59.0,3,2338521113.72
133,500,251.0,11,2116783935.44
133,600,632.0,10,2534456525.32
133,700,2276.0,22,2269660135.16
133,800,4676.0,33,2250871110.36
133,900,7654.0,32,2497895030.98
133,1000,10968.0,35,2333203388.84
133,1100,14605.0,39,3167006583.56
133,1200,18981.0,48,1736968040.06
133,1300,24240.0,54,2222545735.6
133,1400,29890.0,60,2524774137.74
133,1500,36046.0,62,2075301123.74
133,1600,42275.0,63,3416777119.82
133,1700,48817.0,68,2217231743.04
133,1800,55888.0,73,2157761520.16
133,1900,63297.0,76,1654285693.42
133,2000,71015.0,78,1994414398.96
133,2100,77730.0,79,2749485199.48
133,2200,85771.0,81,2612085248.84
133,2300,94097.0,84,2329518100.32
133,2400,102497.0,84,2743477784.16
133,2500,110990.0,85,2847951608.52
133,2600,119552.0,86,2528774573.9
133,2700,128233.0,87,1829223333.52
133,2800,137110.0,91,3301628899.76
133,2900,146302.0,95,2015882272.14
133,3000,156002.0,99,2863198399.76
133,3100,165926.0,100,1897481249.72
133,3200,175940.0,101,2745873082.62
133,3300,186121.0,103,2602753393.72
133,3400,196465.0,105,1589782936.14
133,3500,207056.0,107,2808482587.64
134,0,0.0,0,758262020.0
134,100,22.0,2,2829259985.08
134,200,118.0,5,3162433409.78
134,300,91.0,7,2335175168.4
134,400,50.0,4,2950370292.4
134,500,107.0,6,3073236201.16
134,600,401.0,12,2414815150.02
134,700,1006.0,10,2394474059.44
134,800,3057.0,29,2019178375.62
134,900,6008.0,31,1839858185.32
134,1000,9199.0,34,2464410330.38
134,1100,12831.0,40,2620586132.08
134,1200,17168.0,47,3537206042.7
134,1300,22326.0,54,2725705648.78
134,1400,27976.0,60,3953131511.44
134,1500,34132.0,62,2790348911.48
134,1600,40361.0,63,3617298567.68
134,1700,46900.0,68,2291015018.56
134,1800,53961.0,73,2390614976.54
134,1900,61369.0,76,2477593616.44
134,2000,69081.0,78,2670686394.56
134,2100,77023.0,80,2204873738.04
134,2200,85161.0,82,2804077028.28
134,2300,93584.0,85,2417486512.88
134,2400,102084.0,85,2278059449.24
134,2500,110675.0,86,2781201909.88
134,2600,119335.0,87,2894836193.5
134,2700,128114.0,88,2283748368.2
134,2800,137087.0,92,2500209194.64
134,2900,146374.0,95,3428045926.96
134,3000,156262.0,102,2776540951.84
134,3100,166484.0,103,2915829943.68
134,3200,176887.0,105,1730437230.12
134,3300,187468.0,107,2132239467.08
134,3400,198215.0,109,1834718737.54
134,3500,209207.0,112,2713656086.56
135,0,0.0,0,8921202560.0
135,100,22.0,2,1956469035.68
135,200,103.0,5,2711414431.24
135,300,72.0,7,1961911196.0
135,400,55.0,4,2578089003.72
135,500,183.0,9,2569229610.18
135,600,266.0,10,2581557546.55
135,700,1133.0,17,2577514559.54
135,800,3507.0,30,2730171857.18
135,900,6444.0,31,1889973117.08
135,1000,7245.0,34,2671063639.5
135,1100,10778.0,39,2722729280.82
135,1200,14985.0,47,2951563135.7
135,1300,20043.0,53,3198785333.8
135,1400,25674.0,61,1679001610.9
135,1500,31980.0,64,2637088731.84
135,1600,38445.0,66,1777297671.44
135,1700,45246.0,71,1900131073.68
135,1800,52620.0,77,2646576196.52
135,1900,60428.0,80,2730954039.44
135,2000,68544.0,82,2518702027.36
135,2100,76896.0,85,2637827364.28
135,2200,85538.0,87,2603592849.16
135,2300,94473.0,91,2599201299.48
135,2400,103573.0,91,3067242917.78
135,2500,112764.0,92,2180254276.3
135,2600,122026.0,93,2745840744.48
135,2700,131405.0,94,2932868428.18
135,2800,140985.0,98,2157770007.56
135,2900,150878.0,102,2624349270.98
135,3000,161347.0,107,1259163300.82
135,3100,172056.0,108,2887558838.92
135,3200,182873.0,109,2278830104.3
135,3300,193852.0,111,2059448328.36
135,3400,204952.0,111,2666900112.04
135,3500,216121.0,112,2228521573.64
136,0,0.0,0,8753468928.0
136,100,35.0,3,2869956990.32
136,200,136.0,7,2069403171.32
136,300,90.0,7,2137430294.36
136,400,40.0,4,2357160701.66
136,500,127.0,7,2759713515.46
136,600,433.0,14,2617554279.08
136,700,1790.0,20,2819135300.94
136,800,4141.0,31,2085437789.78
136,900,7293.0,33,2799512464.52
136,1000,10663.0,36,2623760802.78
136,1100,14398.0,40,2527896258.7
136,1200,18937.0,50,2856356006.16
136,1300,24300.0,56,3177100360.68
136,1400,30154.0,62,2919271989.42
136,1500,36509.0,64,2068075879.28
136,1600,42938.0,65,2349811799.26
136,1700,49684.0,70,2374533417.32
136,1800,56954.0,75,2997470385.44
136,1900,64559.0,78,2908773524.04
136,2000,72478.0,80,2589870360.0
136,2100,80629.0,83,2241514078.47
136,2200,89071.0,85,1753060404.16
136,2300,97800.0,88,3466208697.64
136,2400,106600.0,88,2604736715.36
136,2500,115493.0,89,2490422747.56
136,2600,124454.0,90,2344385140.54
136,2700,133533.0,91,2687136119.83
136,2800,142815.0,95,2645612260.8
136,2900,152411.0,99,3155749481.94
136,3000,162508.0,103,3009938668.4
136,3100,172836.0,104,3156939462.36
136,3200,183251.0,105,1601615658.08
136,3300,193832.0,107,2884819516.68
136,3400,204552.0,108,2085768297.96
136,3500,215443.0,110,2519434845.24
137,0,0.0,0,2816693120.0
137,100,23.0,3,2723379873.42
137,200,127.0,7,2138043818.44
137,300,44.0,5,2535411643.6
137,400,22.0,4,2629810794.78
137,500,165.0,8,3091632655.72
137,600,631.0,13,2494569723.28
137,700,1680.0,20,2063612522.64
137,800,3707.0,31,3460306020.1
137,900,6501.0,30,3398681411.1
137,1000,9610.0,33,2156560813.44
137,1100,13044.0,37,2602554145.58
137,1200,17221.0,46,3043253317.84
137,1300,22275.0,52,3262255191.92
137,1400,27719.0,58,3115828087.9
137,1500,33674.0,60,1577108413.46
137,1600,39702.0,61,2838878516.32
137,1700,46041.0,66,3053513582.92
137,1800,52904.0,71,2829048677.4
137,1900,60110.0,74,2892182922.8
137,2000,67624.0,76,2260696307.26
137,2100,71911.0,78,2378386050.08
137,2200,79851.0,80,2357001015.2
137,2300,88071.0,83,2554896960.08
137,2400,96371.0,83,2365603983.16
137,2500,104762.0,84,1986767991.32
137,2600,113222.0,85,2782315541.12
137,2700,121801.0,86,2582119915.96
137,2800,130573.0,90,2665334569.98
137,2900,139660.0,93,2103969435.08
137,3000,149350.0,100,2076199055.76
137,3100,159375.0,101,2567845462.54
137,3200,169575.0,103,2923798570.78
137,3300,179935.0,104,1845875513.68
137,3400,190380.0,106,2477222909.8
137,3500,201072.0,108,1944734618.02
138,0,0.0,0,10925450240.0
138,100,30.0,3,2076355297.12
138,200,117.0,5,2007078577.6
138,300,85.0,6,2945077444.2
138,400,49.0,7,1754891079.38
138,500,104.0,7,2978346658.08
138,600,490.0,13,2685292571.8
138,700,1197.0,15,2797292725.56
138,800,3486.0,30,2546278906.8
138,900,6173.0,29,2356358176.52
138,1000,9208.0,33,2105024596.75
138,1100,12640.0,38,2652842365.08
138,1200,16712.0,45,2195256507.16
138,1300,21664.0,51,2191095212.68
138,1400,27006.0,57,3187812346.56
138,1500,32863.0,59,3381642248.68
138,1600,38791.0,60,3025044271.52
138,1700,45029.0,65,2341001887.4
138,1800,51788.0,70,2806209558.16
138,1900,58893.0,73,2681586012.44
138,2000,66306.0,75,2614333448.48
138,2100,71803.0,77,2360329695.83
138,2200,79638.0,79,2454510298.6
138,2300,87759.0,82,2820768667.64
138,2400,95959.0,82,2436371634.6
138,2500,104248.0,83,2439623335.76
138,2600,112609.0,84,3092575603.8
138,2700,121087.0,85,2722749456.76
138,2800,129759.0,89,3464343841.48
138,2900,138741.0,92,2774516555.2
138,3000,148327.0,99,2385804713.68
138,3100,158252.0,100,2405907941.76
138,3200,168395.0,103,2368554605.9
138,3300,178756.0,104,1977685037.12
138,3400,189202.0,106,3587051029.46
138,3500,199893.0,108,2303696363.58
139,0,0.0,0,228432520.0
139,100,40.0,3,2130168882.92
139,200,135.0,6,2135355265.88
139,300,115.0,8,1907457079.0
139,400,44.0,4,3008182565.56
139,500,142.0,8,2033311906.48
139,600,378.0,8,2810881295.24
139,700,1283.0,15,2547548478.17
139,800,3361.0,28,2920280822.53
139,900,5984.0,28,2023828451.62
139,1000,8894.0,31,2527087674.68
139,1100,12125.0,35,2630922774.82
139,1200,15994.0,43,2182235135.4
139,1300,20788.0,51,2501722428.28
139,1400,26002.0,56,3333578727.36
139,1500,31757.0,58,3029438013.4
139,1600,37585.0,59,2193369600.48
139,1700,43727.0,64,2410291271.04
139,1800,50400.0,70,2823104802.12
139,1900,57484.0,73,2255127919.62
139,2000,64900.0,75,2240004574.88
139,2100,72551.0,78,3531737682.46
139,2200,79157.0,79,2216008027.84
139,2300,87279.0,82,3230609325.2
139,2400,95479.0,82,2630426911.84
139,2500,103769.0,83,3183232582.12
139,2600,112129.0,84,3041309742.3
139,2700,120608.0,85,3053388645.8
139,2800,129285.0,89,2266476305.12
139,2900,138272.0,93,1951134254.0
139,3000,147866.0,99,3114333809.0
139,3100,157792.0,100,2240636451.84
139,3200,167806.0,101,2338420952.56
139,3300,177986.0,103,2530825105.96
139,3400,188312.0,104,2254963480.34
139,3500,198800.0,106,1937137470.44
140,0,0.0,0,634454188.0
140,100,22.0,2,2338981642.0
140,200,101.0,5,2451246542.44
140,300,60.0,8,1772118779.1
140,400,5.0,1,2924705529.9
140,500,174.0,6,2793005207.28
140,600,626.0,13,2321058243.56
140,700,2018.0,23,2121528401.96
140,800,4694.0,34,2201216192.32
140,900,8148.0,36,2256050557.52
140,1000,11864.0,39,2999465674.62
140,1100,15899.0,44,2169759000.11
140,1200,20622.0,52,2595910620.24
140,1300,26215.0,59,2806974768.84
140,1400,32312.0,65,1805176697.64
140,1500,38970.0,67,2698953497.48
140,1600,45701.0,68,2026180041.12
140,1700,52747.0,73,2720588788.76
140,1800,60317.0,78,2339113356.28
140,1900,68227.0,81,2247306856.3
140,2000,76444.0,83,2018782183.52
140,2100,84894.0,86,2502415632.32
140,2200,93537.0,87,2089238190.52
140,2300,102464.0,90,3193995431.04
140,2400,111464.0,90,1641307945.68
140,2500,120557.0,91,3802018706.16
140,2600,129721.0,92,3516898783.12
140,2700,139002.0,93,2332277199.62
140,2800,148483.0,97,1866200883.38
140,2900,158279.0,101,2945180719.28
140,3000,168500.0,104,3049159988.28
140,3100,178927.0,105,2473902626.32
140,3200,189440.0,106,2126167417.84
140,3300,200121.0,108,2589973181.74
140,3400,210941.0,109,1773053896.22
140,3500,221933.0,111,3408238679.16
141,0,0.0,0,10668853440.0
141,100,34.0,3,2863763050.36
141,200,103.0,5,2014942009.54
141,300,96.0,9,2599751914.44
141,400,4.0,1,1999575568.6
141,500,153.0,10,2889427392.48
141,600,517.0,10,2461783436.44
141,700,1759.0,20,2606289619.14
141,800,4117.0,31,2629326756.16
141,900,6846.0,29,2408116628.76
141,1000,9882.0,33,2680676405.0
141,1100,13415.0,38,2584487114.76
141,1200,17575.0,46,2722379529.56
141,1300,22632.0,52,2849520508.56
141,1400,28083.0,58,2876518754.96
141,1500,34039.0,60,1795888317.4
141,1600,40068.0,61,1846578859.72
141,1700,46411.0,66,2609501570.26
141,1800,53276.0,71,2091061068.84
141,1900,60484.0,74,2576205238.22
141,2000,67999.0,76,1930099216.84
141,2100,74519.0,79,2759151495.34
141,2200,82459.0,80,2589300885.48
141,2300,90684.0,83,2148002274.64
141,2400,98984.0,83,3040476400.2
141,2500,107375.0,84,1864788153.52
141,2600,115836.0,85,1683308316.76
141,2700,124414.0,86,1697389844.44
141,2800,133190.0,90,2639501828.22
141,2900,142276.0,94,1914977347.6
141,3000,151940.0,99,2719678303.42
141,3100,161865.0,100,2556584663.72
141,3200,171877.0,101,2776894403.84
141,3300,182057.0,103,1938458312.36
141,3400,192402.0,105,2401170809.06
141,3500,202993.0,107,2847076539.19
142,0,0.0,0,79808220.0
142,100,39.0,3,2914038897.0
142,200,127.0,7,2517801369.44
142,300,59.0,6,2339417014.24
142,400,42.0,6,2090446278.86
142,500,264.0,6,3148435674.16
142,600,710.0,12,1754454355.7
142,700,1954.0,19,3463349403.4
142,800,4213.0,30,2506934992.6
142,900,7255.0,32,1848195100.04
142,1000,10526.0,35,2221991929.38
142,1100,14161.0,40,1794456638.86
142,1200,18537.0,48,1966348837.4
142,1300,23794.0,54,1657046396.82
142,1400,29445.0,60,3034851976.68
142,1500,35601.0,62,2295718147.14
142,1600,41829.0,63,1911272180.74
142,1700,48370.0,68,2138931802.68
142,1800,55433.0,73,1567581015.52
142,1900,62842.0,76,2218750143.26
142,2000,70558.0,78,2563727266.76
142,2100,78510.0,81,2446406820.88
142,2200,86750.0,83,2937384170.2
142,2300,95275.0,86,2797232201.92
142,2400,103875.0,86,2965210649.34
142,2500,112566.0,87,2141370135.0
142,2600,121326.0,88,2233356612.04
142,2700,130205.0,89,1892035393.43
142,2800,139282.0,93,2606374348.66
142,2900,148671.0,97,2321063157.36
142,3000,158661.0,103,2175599973.38
142,3100,168986.0,104,3015865393.12
142,3200,179400.0,105,2002451583.94
142,3300,189980.0,107,2369167792.84
142,3400,200727.0,109,2334151202.14
142,3500,211708.0,111,2403144230.44
143,0,0.0,0,503912116.0
143,100,22.0,2,1649147149.0
143,200,107.0,6,3251432261.4
143,300,59.0,6,2522227824.94
143,400,39.0,4,2004897372.76
143,500,120.0,8,2076382677.26
143,600,334.0,8,2033338744.88
143,700,1099.0,17,2025909589.3
143,800,3445.0,30,2333469489.68
143,900,6044.0,28,3094344468.8
143,1000,8941.0,32,1859012340.72
143,1100,12275.0,37,2226104589.0
143,1200,16271.0,44,3832407958.92
143,1300,21132.0,51,3181097402.92
143,1400,26485.0,57,3188750378.64
143,1500,32341.0,59,1850506496.64
143,1600,38269.0,60,2206822436.44
143,1700,44507.0,65,2377964114.02
143,1800,51275.0,70,1441947368.48
143,1900,58381.0,73,1422333014.66
143,2000,65796.0,75,2595126048.88
143,2100,73447.0,78,2653637306.72
143,2200,81387.0,80,2267234622.38
143,2300,89614.0,83,1787098973.12
143,2400,97914.0,83,2338444875.14
143,2500,106304.0,84,1910839850.78
143,2600,114765.0,85,1713901405.22
143,2700,123345.0,86,2090708598.14
143,2800,132123.0,90,2388845775.4
143,2900,141208.0,93,2769429867.72
143,3000,150900.0,100,3158285342.04
143,3100,160924.0,101,2123710794.98
143,3200,171039.0,102,2210083140.94
143,3300,181300.0,103,1811003912.46
143,3400,191620.0,104,2481946399.72
143,3500,202109.0,106,2219992423.56
144,0,0.0,0,76049928.0
144,100,30.0,3,2668446403.84
144,200,115.0,7,2044331197.9
144,300,77.0,6,2738083590.92
144,400,155.0,8,2330424859.96
144,500,168.0,9,2161968892.54
144,600,177.0,12,1587875140.8
144,700,1077.0,18,2168437010.66
144,800,3222.0,29,1996027091.34
144,900,5801.0,28,2128289317.04
144,1000,8712.0,31,3396040964.08
144,1100,11946.0,35,1982882104.74
144,1200,15851.0,43,2518191477.42
144,1300,20606.0,50,2057784991.86
144,1400,25854.0,56,2129930753.6
144,1500,31612.0,58,2012548125.1
144,1600,37439.0,59,2627611723.2
144,1700,43580.0,64,2742846769.46
144,1800,50253.0,70,2447644999.84
144,1900,57308.0,73,2874628899.2
144,2000,64723.0,75,1079618147.03
144,2100,71140.0,77,1671157445.54
144,2200,78978.0,79,2627667085.9
144,2300,87100.0,82,1924475807.48
144,2400,95300.0,82,2150513960.32
144,2500,103592.0,83,2363733265.68
144,2600,111955.0,84,1556889615.68
144,2700,120435.0,85,2020681893.58
144,2800,129108.0,89,1828526619.8
144,2900,138096.0,93,2773309086.9
144,3000,147687.0,99,2196172010.34
144,3100,157613.0,100,1844905207.42
144,3200,167626.0,101,2657936256.16
144,3300,177806.0,103,2275123019.34
144,3400,188126.0,104,2722417778.88
144,3500,198615.0,106,1585063191.96
145,0,0.0,0,3981664512.0
145,100,42.0,3,1960260729.96
145,200,149.0,7,2002471961.16
145,300,55.0,6,2393209237.92
145,400,39.0,4,2763353058.78
145,500,162.0,7,2270773494.22
145,600,604.0,15,1879569847.88
145,700,1716.0,18,2057975922.28
145,800,3636.0,27,2275497545.6
145,900,6390.0,29,1951695901.14
145,1000,9387.0,33,2520614109.74
145,1100,12821.0,37,2478111334.56
145,1200,16952.0,45,2883850713.22
145,1300,21908.0,52,1997202821.2
145,1400,27351.0,58,3079079419.96
145,1500,33307.0,60,1341780014.98
145,1600,39334.0,61,2579600084.92
145,1700,45676.0,66,2420112956.24
145,1800,52541.0,71,2036848742.32
145,1900,59749.0,74,1831853280.8
145,2000,67263.0,76,2313607440.24
145,2100,75012.0,79,1411894813.77
145,2200,83048.0,81,2497890958.32
145,2300,91369.0,84,1561864372.04
145,2400,99769.0,84,1175896015.64
145,2500,108257.0,85,1901175486.96
145,2600,116818.0,86,2214095863.24
145,2700,125497.0,87,2364654572.52
145,2800,134368.0,91,2989494785.42
145,2900,143552.0,94,2837565565.8
145,3000,153338.0,101,1972251274.48
145,3100,163462.0,102,3256799021.68
145,3200,173805.0,105,2281072835.12
145,3300,184385.0,107,3015429419.36
145,3400,195105.0,108,2377114269.28
145,3500,205995.0,110,1947049570.52
146,0,0.0,0,11844140032.0
146,100,22.0,2,1850046167.76
146,200,117.0,6,1930308032.8
146,300,113.0,9,1701170826.52
146,400,169.0,7,3227537552.62
146,500,190.0,12,2062292786.8
146,600,684.0,12,1649716602.38
146,700,1643.0,18,2904947058.5
146,800,3777.0,29,2106818262.96
